Press Association Reference,Constituency Name,Region,Election Year,Electorate,Votes,con,lab,ld,ukip,grn,dup,sf,sdlp,snp,pc,other,con_pc,lab_pc,ld_pc,ukip_pc,grn_pc,dup_pc,sf_pc,sdlp_pc,snp_pc,pc_pc,other_pc,geo,winner
439.0,Oldham East & Saddleworth,North West,2010.0,72557.0,44520,11773.0,14186.0,14083.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,2758.0,0.2644429469901168,0.31864330637915544,0.316329739442947,0.03863432165318958,0.0,0.0,0.0,0.0,0.0,0.0,0.061949685534591195,England_not_london,lab
440.0,Oldham West & Royton,North West,2010.0,72359.0,42910,10151.0,19503.0,8193.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.0,0.23656490328594734,0.4545094383593568,0.19093451409927756,0.03232346772314146,0.0,0.0,0.0,0.0,0.0,0.0,0.08566767653227686,England_not_london,lab
441.0,Orkney & Shetland,Scotland,2010.0,33085.0,19346,2032.0,2061.0,11989.0,1222.0,0.0,0.0,0.0,0.0,2042.0,0.0,0.0,0.10503463248216685,0.10653365036700094,0.6197146696991627,0.06316551225059444,0.0,0.0,0.0,0.0,0.10555153520107516,0.0,0.0,Scotland,ld
442.0,Orpington,London,2010.0,67732.0,48911,29200.0,4400.0,12000.0,1360.0,511.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.5970027192247143,0.08995931385577886,0.24534358324303326,0.027805606100877102,0.0104475475864325,0.0,0.0,0.0,0.0,0.0,0.029441229989163993,London,con
443.0,Oxford East,South East,2010.0,81903.0,51651,9727.0,21938.0,17357.0,1202.0,1238.0,0.0,0.0,0.0,0.0,0.0,189.0,0.18832162010416062,0.42473524229927784,0.33604383264602816,0.023271572670422645,0.02396855820797274,0.0,0.0,0.0,0.0,0.0,0.0036591740721380033,England_not_london,lab
444.0,Oxford West & Abingdon,South East,2010.0,86458.0,56480,23906.0,5999.0,23730.0,1518.0,1184.0,0.0,0.0,0.0,0.0,0.0,143.0,0.42326487252124645,0.10621458923512749,0.4201487252124646,0.026876770538243624,0.020963172804532578,0.0,0.0,0.0,0.0,0.0,0.0025318696883852693,England_not_london,con
445.0,Paisley & Renfrewshire North,Scotland,2010.0,63704.0,43707,6381.0,23613.0,4597.0,0.0,0.0,0.0,0.0,0.0,8333.0,0.0,783.0,0.14599492072208112,0.5402567094515752,0.10517766032900909,0.0,0.0,0.0,0.0,0.0,0.19065595899970256,0.0,0.017914750497631957,Scotland,lab
446.0,Paisley & Renfrewshire South,Scotland,2010.0,61197.0,39998,3979.0,23842.0,3812.0,0.0,0.0,0.0,0.0,0.0,7228.0,0.0,1137.0,0.09947997399869994,0.5960798039901996,0.09530476523826191,0.0,0.0,0.0,0.0,0.0,0.18070903545177258,0.0,0.028426421321066053,Scotland,lab
447.0,Pendle,North West,2010.0,66422.0,45045,17512.0,13927.0,9095.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,3035.0,0.3887667887667888,0.30917970917970916,0.20190920190920192,0.03276723276723277,0.0,0.0,0.0,0.0,0.0,0.0,0.06737706737706738,England_not_london,con
448.0,Penistone & Stocksbridge,Yorkshire and the Humber,2010.0,68480.0,46516,14516.0,17565.0,9800.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0,0.31206466592140336,0.37761200447157967,0.2106801960615702,0.04162008771175509,0.0,0.0,0.0,0.0,0.0,0.0,0.05802304583369163,England_not_london,lab
449.0,Penrith & The Border,North West,2010.0,64484.0,45087,24071.0,5834.0,12830.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.0,0.5338789451504868,0.12939428216559096,0.2845609599219287,0.027923791780335796,0.0,0.0,0.0,0.0,0.0,0.0,0.024242020981657685,England_not_london,con
450.0,Perth & North Perthshire,Scotland,2010.0,72141.0,48268,14739.0,7923.0,5954.0,0.0,0.0,0.0,0.0,0.0,19118.0,0.0,534.0,0.30535758680699426,0.1641460180657993,0.12335294605121405,0.0,0.0,0.0,0.0,0.0,0.39608021877848676,0.0,0.011063230297505593,Scotland,snp
451.0,Peterborough,Eastern,2010.0,70278.0,44927,18133.0,13272.0,8816.0,3007.0,523.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.40361030115520735,0.2954125581498876,0.19622943886749616,0.06693079885147016,0.011641106684176552,0.0,0.0,0.0,0.0,0.0,0.026175796291762192,England_not_london,con
452.0,Plymouth Moor View,South West,2010.0,68062.0,41526,13845.0,15433.0,7016.0,3188.0,398.0,0.0,0.0,0.0,0.0,0.0,1646.0,0.33340557722872416,0.37164667918894184,0.16895439002070992,0.07677117950199874,0.009584356788518036,0.0,0.0,0.0,0.0,0.0,0.03963781727110726,England_not_london,lab
453.0,Plymouth Sutton & Devonport,South West,2010.0,72938.0,43894,15050.0,13901.0,10829.0,2854.0,904.0,0.0,0.0,0.0,0.0,0.0,356.0,0.3428714630701235,0.31669476466031804,0.24670797831138652,0.06502027611974302,0.020595069941222035,0.0,0.0,0.0,0.0,0.0,0.008110447897206908,England_not_london,con
454.0,Pontypridd,Wales,2010.0,58205.0,36671,5932.0,14220.0,11435.0,1229.0,361.0,0.0,0.0,0.0,0.0,2673.0,821.0,0.16176270077172697,0.3877723541763246,0.3118267841073328,0.033514221046603586,0.009844291129230182,0.0,0.0,0.0,0.0,0.07289138556352431,0.02238826320525756,Wales,lab
455.0,Poole,South West,2010.0,72641.0,47436,22532.0,6041.0,14991.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.0,0.47499789189645,0.12735053545830172,0.31602580318745255,0.0528501559996627,0.0,0.0,0.0,0.0,0.0,0.0,0.028775613458133065,England_not_london,con
456.0,Poplar & Limehouse,London,2010.0,74955.0,46700,12649.0,18679.0,5209.0,565.0,449.0,0.0,0.0,0.0,0.0,0.0,9149.0,0.27085653104925056,0.39997858672376874,0.11154175588865096,0.012098501070663811,0.00961456102783726,0.0,0.0,0.0,0.0,0.0,0.1959100642398287,London,lab
457.0,Portsmouth North,South East,2010.0,70329.0,44118,19533.0,12244.0,8874.0,1812.0,461.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.44274445804433565,0.27752844643909513,0.2011423908608731,0.041071671426628584,0.010449249739335418,0.0,0.0,0.0,0.0,0.0,0.027063783489732082,England_not_london,con
458.0,Portsmouth South,South East,2010.0,70242.0,41264,13721.0,5640.0,18921.0,876.0,716.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.33251744862349747,0.13668088406359055,0.4585352849941838,0.021229158588600232,0.017351686700271422,0.0,0.0,0.0,0.0,0.0,0.033685537029856535,England_not_london,ld
459.0,Preseli Pembrokeshire,Wales,2010.0,57400.0,39602,16944.0,12339.0,5759.0,906.0,0.0,0.0,0.0,0.0,0.0,3654.0,0.0,0.4278571789303571,0.3115751729710621,0.14542194838644512,0.02287763244280592,0.0,0.0,0.0,0.0,0.0,0.09226806726932983,0.0,Wales,con
460.0,Preston,North West,2010.0,61187.0,32505,7060.0,15668.0,7935.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.2171973542531918,0.48201815105368406,0.244116289801569,0.04497769573911706,0.0,0.0,0.0,0.0,0.0,0.0,0.011690509152438086,England_not_london,lab
461.0,Pudsey,Yorkshire and the Humber,2010.0,69257.0,49083,18874.0,17215.0,10224.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.3845323228001548,0.3507324328178799,0.20830022614754598,0.02487623005928733,0.0,0.0,0.0,0.0,0.0,0.0,0.03155878817513192,England_not_london,con
462.0,Putney,London,2010.0,63371.0,40785,21223.0,11170.0,6907.0,435.0,591.0,0.0,0.0,0.0,0.0,0.0,459.0,0.5203628785092559,0.2738751992153978,0.16935147725879612,0.010665685913938948,0.014490621552041191,0.0,0.0,0.0,0.0,0.0,0.011254137550570063,London,con
463.0,Rayleigh & Wickford,Eastern,2010.0,75661.0,52343,30257.0,7577.0,7919.0,2211.0,0.0,0.0,0.0,0.0,0.0,0.0,4379.0,0.5780524616472117,0.1447567009915366,0.1512905259538047,0.04224060523852282,0.0,0.0,0.0,0.0,0.0,0.0,0.08365970616892421,England_not_london,con
464.0,Reading East,South East,2010.0,74929.0,49985,21269.0,12729.0,13664.0,1086.0,1069.0,0.0,0.0,0.0,0.0,0.0,168.0,0.4255076522956887,0.2546563969190757,0.27336200860258075,0.021726517955386614,0.021386415924777434,0.0,0.0,0.0,0.0,0.0,0.0033610083024907473,England_not_london,con
465.0,Reading West,South East,2010.0,72120.0,47530,20523.0,14519.0,9546.0,1508.0,582.0,0.0,0.0,0.0,0.0,0.0,852.0,0.4317904481380181,0.30547022932884493,0.2008415737428992,0.03172733010730065,0.012244897959183673,0.0,0.0,0.0,0.0,0.0,0.01792552072375342,England_not_london,con
466.0,Redcar,North East,2010.0,67127.0,41963,5790.0,13741.0,18955.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.13797869551747968,0.3274551390510688,0.4517074565688821,0.044682220050997305,0.0,0.0,0.0,0.0,0.0,0.0,0.0381764888115721,England_not_london,ld
467.0,Redditch,West Midlands,2010.0,66573.0,44018,19138.0,13317.0,7750.0,1497.0,393.0,0.0,0.0,0.0,0.0,0.0,1923.0,0.4347766822663456,0.30253532645735837,0.17606433731655233,0.034008814575855334,0.008928165750374847,0.0,0.0,0.0,0.0,0.0,0.04368667363351356,England_not_london,con
468.0,Reigate,South East,2010.0,71604.0,49978,26688.0,5672.0,13097.0,2089.0,1087.0,0.0,0.0,0.0,0.0,0.0,1345.0,0.5339949577814238,0.11348993557165153,0.26205530433390695,0.04179839129216856,0.021749569810716716,0.0,0.0,0.0,0.0,0.0,0.02691184121013246,England_not_london,con
469.0,Renfrewshire East,Scotland,2010.0,66249.0,51181,15567.0,25987.0,4720.0,372.0,0.0,0.0,0.0,0.0,4535.0,0.0,0.0,0.30415583908090893,0.507747015494031,0.09222172290498427,0.0072683222289521504,0.0,0.0,0.0,0.0,0.08860710029112366,0.0,0.0,Scotland,lab
470.0,Rhondda,Wales,2010.0,51554.0,31072,1993.0,17183.0,3309.0,358.0,0.0,0.0,0.0,0.0,0.0,5630.0,2599.0,0.0641413491246138,0.553005921730175,0.10649459320288363,0.0115216271884655,0.0,0.0,0.0,0.0,0.0,0.181192070030896,0.08364443872296601,Wales,lab
471.0,Ribble Valley,North West,2010.0,77789.0,52287,26298.0,11529.0,10732.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.5029548453726548,0.22049457800218028,0.20525178342609063,0.06686174383690019,0.0,0.0,0.0,0.0,0.0,0.0,0.004437049362174155,England_not_london,con
472.0,Richmond (Yorks),Yorkshire and the Humber,2010.0,80563.0,53412,33541.0,8150.0,10205.0,0.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279674979405377,0.15258743353553508,0.1910619336478694,0.0,0.028383134876057814,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
473.0,Richmond Park,London,2010.0,77751.0,59268,29461.0,2979.0,25370.0,669.0,572.0,0.0,0.0,0.0,0.0,0.0,217.0,0.4970810555443072,0.05026321117635149,0.4280556117972599,0.011287710062765742,0.009651076466221232,0.0,0.0,0.0,0.0,0.0,0.0036613349530944185,London,con
474.0,Rochdale,North West,2010.0,78952.0,45907,8305.0,16699.0,15810.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.0,0.1809092295292657,0.36375716121724355,0.3443919228004444,0.0435445574748949,0.0,0.0,0.0,0.0,0.0,0.0,0.06739712897815148,England_not_london,lab
475.0,Rochester & Strood,South East,2010.0,73758.0,47971,23604.0,13651.0,7800.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,2182.0,0.4920472785641325,0.2845677596881449,0.16259823643451252,0.0,0.015300910967042588,0.0,0.0,0.0,0.0,0.0,0.045485814346167476,England_not_london,con
476.0,Rochford & Southend East,Eastern,2010.0,71467.0,41631,19509.0,8459.0,8084.0,2405.0,707.0,0.0,0.0,0.0,0.0,0.0,2467.0,0.468617136268646,0.20318993058057697,0.19418221998030313,0.05776945064975619,0.01698253705171627,0.0,0.0,0.0,0.0,0.0,0.05925872546900147,England_not_london,con
477.0,Romford,London,2010.0,71306.0,46481,26031.0,9077.0,5572.0,2050.0,447.0,0.0,0.0,0.0,0.0,0.0,3304.0,0.5600352832340096,0.1952840945762785,0.119876938964308,0.04410404251199415,0.009616832684322627,0.0,0.0,0.0,0.0,0.0,0.07108280802908716,London,con
478.0,Romsey & Southampton North,South East,2010.0,68157.0,48939,24345.0,3116.0,20189.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49745601667381845,0.0636711007580866,0.412533970861685,0.02633891170641002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
479.0,"Ross, Skye & Lochaber",Scotland,2010.0,51836.0,34838,4260.0,5265.0,18335.0,659.0,777.0,0.0,0.0,0.0,5263.0,0.0,279.0,0.12228026867213962,0.15112807853493312,0.5262931281933521,0.018916126069234745,0.02230323210287617,0.0,0.0,0.0,0.15107066995809174,0.0,0.008008496469372524,Scotland,ld
480.0,Rossendale & Darwen,North West,2010.0,73229.0,47128,19691.0,15198.0,8541.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,0.41781955525377695,0.32248344932948564,0.18122984213206586,0.034310813104736035,0.0,0.0,0.0,0.0,0.0,0.0,0.04415634017993549,England_not_london,con
481.0,Rother Valley,Yorkshire and the Humber,2010.0,72847.0,46758,13281.0,19147.0,8111.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.0,0.28403695624278197,0.40949142392745624,0.1734676419008512,0.0558834851790068,0.0,0.0,0.0,0.0,0.0,0.0,0.07712049274990376,England_not_london,lab
482.0,Rotherham,Yorkshire and the Humber,2010.0,63563.0,37506,6279.0,16741.0,5994.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,6272.0,0.1674132138857783,0.4463552498266944,0.1598144296912494,0.059190529515277555,0.0,0.0,0.0,0.0,0.0,0.0,0.16722657708100036,England_not_london,lab
483.0,Rugby,West Midlands,2010.0,68914.0,47468,20901.0,14901.0,9434.0,406.0,451.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.44031768770540153,0.3139167439116879,0.1987444172916491,0.008553130530041291,0.009501137608494144,0.0,0.0,0.0,0.0,0.0,0.028966882952726047,England_not_london,con
484.0,"Ruislip, Northwood & Pinner",London,2010.0,70873.0,50205,28866.0,9806.0,8345.0,1351.0,740.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.574962653122199,0.19531919131560602,0.16621850413305447,0.02690967035155861,0.01473956777213425,0.0,0.0,0.0,0.0,0.0,0.021850413305447666,London,con
485.0,Runnymede & Weybridge,South East,2010.0,72566.0,48150,26915.0,6446.0,10406.0,3146.0,696.0,0.0,0.0,0.0,0.0,0.0,541.0,0.5589823468328141,0.13387331256490134,0.21611630321910696,0.06533748701973001,0.014454828660436137,0.0,0.0,0.0,0.0,0.0,0.011235721703011422,England_not_london,con
486.0,Rushcliffe,East Midlands,2010.0,72955.0,53687,27470.0,11128.0,11659.0,2179.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116694916832752,0.20727550431203084,0.2171661668560359,0.04058710674837484,0.023301730400283122,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
487.0,Rutherglen & Hamilton West,Scotland,2010.0,76408.0,46981,4540.0,28566.0,5636.0,675.0,0.0,0.0,0.0,0.0,7564.0,0.0,0.0,0.09663480981673442,0.6080330346310211,0.11996338945531172,0.014367510270109194,0.0,0.0,0.0,0.0,0.16100125582682362,0.0,0.0,Scotland,lab
488.0,Rutland & Melton,East Midlands,2010.0,77185.0,55220,28228.0,7893.0,14228.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.0,0.5111915972473742,0.14293734154291923,0.25766026801883374,0.04574429554509236,0.0,0.0,0.0,0.0,0.0,0.0,0.04246649764578051,England_not_london,con
489.0,Saffron Walden,Eastern,2010.0,76035.0,54369,30155.0,5288.0,14913.0,2228.0,735.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.5546359138479648,0.09726130699479482,0.2742923357060089,0.0409792344902426,0.013518733101583623,0.0,0.0,0.0,0.0,0.0,0.019312475859405175,England_not_london,con
490.0,St Albans,Eastern,2010.0,70058.0,52835,21533.0,9288.0,19228.0,2028.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075518122456705,0.17579256174884073,0.36392542821992996,0.03838364720355825,0.014346550582000567,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
491.0,St Austell & Newquay,South West,2010.0,75284.0,47238,18877.0,3386.0,20189.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,0.39961471696515516,0.07167957999915323,0.4273889665100131,0.037194631440789196,0.0,0.0,0.0,0.0,0.0,0.0,0.06412210508488929,England_not_london,ld
492.0,St Helens North,North West,2010.0,74985.0,44556,9940.0,23041.0,8992.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.22309004398958615,0.5171245174611725,0.2018134482449053,0.047131699434419604,0.0,0.0,0.0,0.0,0.0,0.0,0.01084029086991651,England_not_london,lab
493.0,St Helens South & Whiston,North West,2010.0,77975.0,46081,8209.0,24364.0,10242.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.1781428354419392,0.5287211649052755,0.22226080163190903,0.026605325405264644,0.0,0.0,0.0,0.0,0.0,0.0,0.04426987261561164,England_not_london,lab
494.0,St Ives,South West,2010.0,66944.0,45921,17900.0,3751.0,19619.0,2560.0,1308.0,0.0,0.0,0.0,0.0,0.0,783.0,0.3897998736961303,0.08168376124213322,0.4272337274885129,0.05574791489732366,0.02848370026785131,0.0,0.0,0.0,0.0,0.0,0.017051022408048604,England_not_london,ld
495.0,Salford & Eccles,North West,2010.0,75483.0,41533,8497.0,16655.0,10930.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,4367.0,0.20458430645510797,0.40100642862302266,0.26316423085257507,0.026099727927190428,0.0,0.0,0.0,0.0,0.0,0.0,0.10514530614210386,England_not_london,lab
496.0,Salisbury,South West,2010.0,67430.0,48481,23859.0,3690.0,17893.0,1392.0,506.0,0.0,0.0,0.0,0.0,0.0,1141.0,0.4921309378931953,0.07611229141313092,0.3690724201233473,0.028712279037148573,0.01043707844310142,0.0,0.0,0.0,0.0,0.0,0.023534993090076523,England_not_london,con
497.0,Scarborough & Whitby,Yorkshire and the Humber,2010.0,75470.0,49282,21108.0,12978.0,11093.0,1484.0,734.0,0.0,0.0,0.0,0.0,0.0,1885.0,0.42831053934499413,0.2633415851629398,0.22509232579846597,0.030112414268901426,0.014893876060224829,0.0,0.0,0.0,0.0,0.0,0.03824925936447385,England_not_london,con
498.0,Scunthorpe,Yorkshire and the Humber,2010.0,63089.0,37034,12091.0,14640.0,6774.0,1686.0,396.0,0.0,0.0,0.0,0.0,0.0,1447.0,0.3264837716692769,0.39531241561808067,0.182912998865907,0.04552573311011503,0.010692876815898904,0.0,0.0,0.0,0.0,0.0,0.0390722039207215,England_not_london,lab
499.0,Sedgefield,North East,2010.0,64728.0,40222,9445.0,18141.0,8033.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,0.23482173934662623,0.4510218288498831,0.19971657301974044,0.036770921386306,0.0,0.0,0.0,0.0,0.0,0.0,0.07766893739744418,England_not_london,lab
500.0,Sefton Central,North West,2010.0,67511.0,48463,16445.0,20307.0,9656.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393310360481192,0.4190206962012257,0.1992447846810969,0.04240348306955822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,lab
501.0,Selby & Ainsty,Yorkshire and the Humber,2010.0,72804.0,51728,25562.0,13297.0,9180.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,0.49416176925456234,0.25705613980822767,0.17746674914939684,0.03160763996288277,0.0,0.0,0.0,0.0,0.0,0.0,0.03970770182493041,England_not_london,con
502.0,Sevenoaks,South East,2010.0,69591.0,49408,28076.0,6541.0,10561.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.0,0.5682480569948186,0.13238746761658032,0.21375080958549222,0.03606703367875648,0.0,0.0,0.0,0.0,0.0,0.0,0.049546632124352334,England_not_london,con
503.0,Sheffield Brightside & Hillsborough,Yorkshire and the Humber,2010.0,67740.0,38914,4468.0,21400.0,7768.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.0,0.11481728940741122,0.5499306162306625,0.19961967415326104,0.04101351698617464,0.0,0.0,0.0,0.0,0.0,0.0,0.09461890322249061,England_not_london,lab
504.0,Sheffield Central,Yorkshire and the Humber,2010.0,67554.0,41468,4206.0,17138.0,16973.0,652.0,1556.0,0.0,0.0,0.0,0.0,0.0,943.0,0.1014276068293624,0.41328253110832447,0.4093035593710813,0.01572296710716697,0.03752290923121443,0.0,0.0,0.0,0.0,0.0,0.022740426352850392,England_not_london,lab
505.0,Sheffield Hallam,Yorkshire and the Humber,2010.0,68798.0,51135,12040.0,8228.0,27324.0,1195.0,919.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.23545516769336072,0.1609074019751638,0.5343502493399824,0.02336951207587758,0.017972034809817152,0.0,0.0,0.0,0.0,0.0,0.027945634105798377,England_not_london,ld
506.0,Sheffield Heeley,Yorkshire and the Humber,2010.0,65571.0,40871,7081.0,17409.0,11602.0,1530.0,989.0,0.0,0.0,0.0,0.0,0.0,2260.0,0.17325242837219545,0.4259499400552959,0.28386875779892834,0.03743485601037411,0.024198086662915026,0.0,0.0,0.0,0.0,0.0,0.05529593110029116,England_not_london,lab
507.0,Sheffield South East,Yorkshire and the Humber,2010.0,67068.0,41408,7202.0,20169.0,9664.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.17392774343122103,0.4870797913446677,0.23338485316846985,0.04561920401854714,0.0,0.0,0.0,0.0,0.0,0.0,0.05998840803709428,England_not_london,lab
508.0,Sherwood,East Midlands,2010.0,71443.0,48954,19211.0,18997.0,7283.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,0.3924296278138661,0.3880581770641827,0.14877231686889733,0.030436736528169302,0.0,0.0,0.0,0.0,0.0,0.0,0.040303141724884584,England_not_london,con
509.0,Shipley,Yorkshire and the Humber,2010.0,67689.0,49427,24002.0,14058.0,9890.0,0.0,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485605033686042,0.2844194468610274,0.20009306654257794,0.0,0.02988245291035264,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
510.0,Shrewsbury & Atcham,West Midlands,2010.0,75446.0,53045,23313.0,10915.0,15369.0,1627.0,565.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.4394947685927043,0.20576868696389858,0.2897351305495334,0.030672070883212367,0.010651333773211424,0.0,0.0,0.0,0.0,0.0,0.023678009237439908,England_not_london,con
511.0,Shropshire North,West Midlands,2010.0,78930.0,51869,26692.0,9406.0,10864.0,2432.0,808.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.5146040987873296,0.18134145636121768,0.20945073165088973,0.046887350826119646,0.015577705373151594,0.0,0.0,0.0,0.0,0.0,0.03213865700129172,England_not_london,con
512.0,Sittingbourne & Sheppey,South East,2010.0,75855.0,48578,24313.0,11930.0,7943.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,0.5004940508048911,0.24558442093128577,0.16351023096875128,0.05372802503190745,0.0,0.0,0.0,0.0,0.0,0.0,0.036683272263164396,England_not_london,con
513.0,Skipton & Ripon,Yorkshire and the Humber,2010.0,77381.0,54724,27685.0,5498.0,17735.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,0.5059023463197134,0.10046780206125283,0.32408084204371024,0.034884145895767854,0.0,0.0,0.0,0.0,0.0,0.0,0.03466486367955559,England_not_london,con
514.0,Sleaford & North Hykeham,East Midlands,2010.0,84806.0,59530,30719.0,10051.0,10814.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,5783.0,0.5160255333445322,0.16883924071896522,0.18165630774399463,0.03633462119939526,0.0,0.0,0.0,0.0,0.0,0.0,0.09714429699311272,England_not_london,con
515.0,Slough,South East,2010.0,77473.0,47742,16361.0,21884.0,6943.0,1517.0,542.0,0.0,0.0,0.0,0.0,0.0,495.0,0.3426961585187047,0.4583804616480248,0.1454275061790457,0.03177495706086884,0.011352687361233295,0.0,0.0,0.0,0.0,0.0,0.01036822923212266,England_not_london,lab
516.0,Solihull,West Midlands,2010.0,76288.0,55129,23460.0,4891.0,23635.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,0.4255473525730559,0.08871918590941247,0.42872172540768017,0.021767128008851964,0.0,0.0,0.0,0.0,0.0,0.0,0.035244608100999476,England_not_london,ld
517.0,Somerset North,South West,2010.0,77306.0,57941,28549.0,6448.0,20687.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49272535855439153,0.11128561812878618,0.3570356051845843,0.03895341813223797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
518.0,Somerset North East,South West,2010.0,67881.0,51203,21130.0,16216.0,11433.0,1754.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126711325508271,0.316700193348046,0.2232876979864461,0.034255805323906804,0.013085170790773978,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
519.0,Somerton & Frome,South West,2010.0,81548.0,60612,26976.0,2675.0,28793.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.44506038408235993,0.04413317494885501,0.47503794628126444,0.03187487626212631,0.0,0.0,0.0,0.0,0.0,0.0,0.0038936184253943115,England_not_london,ld
520.0,South Holland & The Deepings,East Midlands,2010.0,76243.0,50188,29639.0,7024.0,7759.0,3246.0,724.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.5905594962939348,0.1399537738104726,0.1545987088547063,0.06467681517494221,0.014425759145612498,0.0,0.0,0.0,0.0,0.0,0.03578544672033156,England_not_london,con
521.0,South Ribble,North West,2010.0,75822.0,51458,23396.0,17842.0,7271.0,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.45466205449104125,0.3467293715262933,0.14129970072680634,0.03682614948113024,0.0,0.0,0.0,0.0,0.0,0.0,0.020482723774728904,England_not_london,con
522.0,South Shields,North East,2010.0,64084.0,36518,7886.0,18995.0,5189.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,3686.0,0.21594829946875513,0.5201544443835917,0.14209430965551234,0.0,0.020866422038446793,0.0,0.0,0.0,0.0,0.0,0.10093652445369407,England_not_london,lab
523.0,Southampton Itchen,South East,2010.0,74532.0,44412,16134.0,16326.0,9256.0,1928.0,600.0,0.0,0.0,0.0,0.0,0.0,168.0,0.36328019454201566,0.3676033504458254,0.20841214086282986,0.043411690534089886,0.013509862199405566,0.0,0.0,0.0,0.0,0.0,0.0037827614158335585,England_not_london,lab
524.0,Southampton Test,South East,2010.0,71931.0,44187,14588.0,17001.0,9865.0,1726.0,881.0,0.0,0.0,0.0,0.0,0.0,126.0,0.3301423495598253,0.38475117115893814,0.2232557086926019,0.039061262362233236,0.01993799081177722,0.0,0.0,0.0,0.0,0.0,0.002851517414624211,England_not_london,lab
525.0,Southend West,Eastern,2010.0,66918.0,43606,20086.0,5850.0,12816.0,1714.0,644.0,0.0,0.0,0.0,0.0,0.0,2496.0,0.4606246846764207,0.13415585011236986,0.29390450855386874,0.03930651745172683,0.014768609824336101,0.0,0.0,0.0,0.0,0.0,0.05723982938127781,England_not_london,con
